YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,total_specimens_combined,PERCENT POSITIVE_x,A (2009 H1N1)_x,A (H1),A (H3)_x,A (Subtyping not Performed)_x,A (Unable to Subtype),B_x,H3N2v_x,A (H5)_x,total_specimens_clinical_labs,TOTAL A,TOTAL B,PERCENT POSITIVE_y,PERCENT A,PERCENT B,total_specimens_public_health,A (2009 H1N1)_y,A (H3)_y,A (Subtyping not Performed)_y,B_y,BVic,BYam,H3N2v_y,A (H5)_y
2019,11,4.2288,4.13279,10975,12570,X,20065,5347,4176,53133,2622,1285646,,,,,,,,,,,53364.0,13376.0,569.0,26.1318,25.0656,1.06626,4521.0,1051.0,1826.0,48.0,51.0,56.0,31.0,0.0,0.0
2019,12,3.68449,3.56166,9559,10484,X,16537,4431,3775,44786,2596,1257449,,,,,,,,,,,48749.0,10336.0,623.0,22.4805,21.2025,1.27797,3838.0,745.0,1402.0,27.0,75.0,50.0,19.0,0.0,0.0
2019,13,3.08744,3.05634,8621,8631,X,13608,3801,3183,37844,2587,1238213,,,,,,,,,,,42842.0,7672.0,598.0,19.3035,17.9077,1.39583,3010.0,472.0,1110.0,30.0,105.0,66.0,25.0,0.0,0.0
2019,14,2.69971,2.68251,7591,7486,X,11757,3271,2800,32905,2597,1226648,,,,,,,,,,,36735.0,4892.0,597.0,14.9422,13.317,1.62515,2646.0,336.0,887.0,21.0,96.0,70.0,20.0,0.0,0.0
2019,15,2.28549,2.26747,6739,6198,X,9988,2561,2317,27803,2542,1226170,,,,,,,,,,,31723.0,3211.0,567.0,11.9093,10.122,1.78735,2142.0,217.0,660.0,9.0,79.0,58.0,18.0,0.0,0.0
2019,16,2.01443,1.96931,6319,4930,X,7894,2105,1874,23122,2517,1174114,,,,,,,,,,,27999.0,1893.0,518.0,8.61102,6.76096,1.85007,1494.0,130.0,354.0,7.0,25.0,50.0,19.0,0.0,0.0
2019,17,1.7141,1.72372,5689,4545,X,6617,1997,1735,20583,2490,1194101,,,,,,,,,,,24711.0,1031.0,413.0,5.84355,4.17223,1.67132,1251.0,88.0,218.0,4.0,67.0,39.0,14.0,0.0,0.0
2019,18,1.56927,1.57693,5362,4080,X,6203,1666,1537,18848,2459,1195232,,,,,,,,,,,20167.0,634.0,338.0,4.81976,3.14375,1.67601,1043.0,65.0,158.0,6.0,13.0,40.0,11.0,0.0,0.0
2019,19,1.49991,1.46086,4785,3572,X,5903,1479,1357,17096,2415,1170273,,,,,,,,,,,17735.0,404.0,277.0,3.83986,2.27798,1.56188,847.0,45.0,94.0,14.0,22.0,41.0,9.0,0.0,0.0
2019,20,1.50211,1.50759,4614,3458,X,5488,1433,1356,16349,2302,1084443,,,,,,,,,,,16998.0,333.0,269.0,3.54159,1.95905,1.58254,803.0,43.0,82.0,3.0,11.0,40.0,7.0,0.0,0.0
2019,21,1.42357,1.40452,4597,3211,X,5227,1345,1367,15747,2205,1121166,,,,,,,,,,,15674.0,276.0,260.0,3.41968,1.76088,1.6588,553.0,29.0,67.0,4.0,3.0,27.0,3.0,0.0,0.0
2019,22,1.39457,1.40617,4437,3094,X,4659,1279,1301,14770,2179,1050372,,,,,,,,,,,14371.0,212.0,231.0,3.0826,1.47519,1.6074,571.0,23.0,55.0,4.0,20.0,25.0,11.0,0.0,0.0
2019,23,1.21776,1.23921,3930,2948,X,4110,1240,1205,13433,2235,1083994,,,,,,,,,,,12617.0,144.0,208.0,2.78989,1.14132,1.64857,502.0,25.0,54.0,4.0,19.0,32.0,1.0,0.0,0.0
2019,24,1.11351,1.10622,3350,2606,X,3607,1007,1048,11618,2139,1050239,,,,,,,,,,,11400.0,129.0,135.0,2.31579,1.13158,1.18421,438.0,21.0,57.0,7.0,6.0,19.0,2.0,0.0,0.0
2019,25,0.992293,1.01351,3046,2424,X,3282,998,928,10678,2141,1053569,,,,,,,,,,,10463.0,109.0,90.0,1.90194,1.04177,0.860174,394.0,19.0,52.0,2.0,9.0,13.0,0.0,0.0,0.0
2019,26,0.947072,0.959926,2940,2175,X,3106,906,859,9986,2063,1040288,,,,,,,,,,,9132.0,93.0,97.0,2.0806,1.0184,1.0622,387.0,21.0,48.0,2.0,4.0,12.0,3.0,0.0,0.0
2019,27,0.876088,0.873735,2433,1884,X,2676,788,768,8549,2111,978443,,,,,,,,,,,8852.0,129.0,86.0,2.42883,1.4573,0.971532,363.0,29.0,41.0,3.0,3.0,13.0,1.0,0.0,0.0
2019,28,0.809956,0.795831,2344,1882,X,2660,799,737,8422,2090,1058265,,,,,,,,,,,9075.0,102.0,81.0,2.01653,1.12397,0.892562,401.0,10.0,42.0,1.0,2.0,9.0,1.0,0.0,0.0
2019,29,0.755431,0.768849,2219,1861,X,2570,757,704,8111,2132,1054954,,,,,,,,,,,8339.0,105.0,80.0,2.21849,1.25914,0.959348,323.0,12.0,55.0,4.0,1.0,10.0,0.0,0.0,0.0
2019,30,0.73346,0.748185,2128,1800,X,2451,761,615,7755,2117,1036508,,,,,,,,,,,7951.0,104.0,85.0,2.37706,1.30801,1.06905,296.0,19.0,29.0,2.0,3.0,11.0,0.0,0.0,0.0
2019,31,0.72729,0.758451,2348,1829,X,2436,658,603,7874,2128,1038168,,,,,,,,,,,7881.0,104.0,85.0,2.39817,1.31963,1.07854,336.0,14.0,30.0,2.0,1.0,10.0,2.0,0.0,0.0
2019,32,0.754637,0.77011,2089,2041,X,2384,766,758,8038,2146,1043747,,,,,,,,,,,8080.0,79.0,87.0,2.05446,0.977723,1.07673,295.0,7.0,33.0,0.0,1.0,16.0,0.0,0.0,0.0
2019,33,0.730938,0.834825,2630,2047,X,2828,788,694,8987,2178,1076513,,,,,,,,,,,8310.0,78.0,95.0,2.08183,0.938628,1.1432,344.0,20.0,34.0,3.0,0.0,38.0,0.0,0.0,0.0
2019,34,0.840615,0.942052,2907,2210,X,3501,762,716,10096,2147,1071703,,,,,,,,,,,8892.0,94.0,116.0,2.36167,1.05713,1.30454,356.0,19.0,38.0,1.0,2.0,32.0,0.0,0.0,0.0
2019,35,0.989217,1.07895,3394,2539,X,4220,894,770,11817,2169,1095230,,,,,,,,,,,10506.0,142.0,221.0,3.45517,1.35161,2.10356,371.0,14.0,34.0,4.0,6.0,29.0,0.0,0.0,0.0
2019,36,1.14059,1.20634,3801,2924,X,4535,1030,868,13158,2189,1090741,,,,,,,,,,,11816.0,136.0,230.0,3.09749,1.15098,1.94651,453.0,16.0,54.0,9.0,1.0,29.0,1.0,0.0,0.0
2019,37,1.23272,1.2757,3905,3296,X,5499,1172,959,14831,2221,1162580,,,,,,,,,,,13366.0,152.0,180.0,2.48391,1.13721,1.3467,595.0,12.0,69.0,14.0,2.0,44.0,2.0,0.0,0.0
2019,38,1.24529,1.39156,4463,3567,X,5673,1249,1025,15977,2198,1148137,,,,,,,,,,,15055.0,162.0,253.0,2.75656,1.07605,1.6805,770.0,27.0,59.0,10.0,5.0,46.0,0.0,0.0,0.0
2019,39,1.33771,1.49698,4970,3875,X,6104,1365,1100,17414,2180,1163278,,,,,,,,,,,17349.0,153.0,323.0,2.74367,0.881895,1.86178,798.0,18.0,60.0,18.0,7.0,49.0,0.0,0.0,0.0
2019,40,1.49064,1.50415,6218,4827,X,7658,1764,1448,21915,2896,1456967,,,,,,,,,,,19851.0,136.0,124.0,1.30976,0.685104,0.624654,987.0,25.0,57.0,21.0,7.0,56.0,1.0,0.0,0.0
2019,41,1.59269,1.59823,6550,5147,X,7638,2015,1603,22953,2924,1436150,,,,,,,,,,,22113.0,146.0,181.0,1.47877,0.660245,0.818523,1101.0,33.0,64.0,22.0,7.0,70.0,2.0,0.0,0.0
2019,42,1.72517,1.73838,7273,5548,X,8277,2110,1649,24857,2950,1429897,,,,,,,,,,,23131.0,172.0,187.0,1.55203,0.743591,0.808439,1256.0,36.0,82.0,24.0,13.0,77.0,3.0,0.0,0.0
2019,43,1.83428,1.8605,7892,6080,X,9349,2305,1793,27419,2980,1473740,,,,,,,,,,,24630.0,201.0,354.0,2.25335,0.816078,1.43727,1494.0,53.0,78.0,48.0,20.0,96.0,5.0,0.0,0.0
2019,44,2.04049,2.01425,8658,6143,X,10068,2279,1762,28910,2989,1435277,,,,,,,,,,,25417.0,221.0,556.0,3.05701,0.869497,2.18751,1597.0,52.0,61.0,83.0,39.0,120.0,5.0,0.0,0.0
2019,45,2.39351,2.36364,10557,7182,X,12551,2453,1843,34586,3007,1463253,,,,,,,,,,,28842.0,414.0,1075.0,5.16261,1.43541,3.7272,2347.0,122.0,74.0,205.0,74.0,234.0,10.0,0.0,0.0
2019,46,2.63245,2.64431,11446,7904,X,13671,2739,1968,37728,2976,1426760,,,,,,,,,,,31439.0,535.0,1589.0,6.75594,1.70171,5.05423,2208.0,149.0,58.0,146.0,89.0,330.0,10.0,0.0,0.0
2019,47,2.91944,2.97548,12714,9138,X,17049,3099,2148,44148,2971,1483729,,,,,,,,,,,36497.0,903.0,2581.0,9.54599,2.47418,7.07181,2808.0,258.0,78.0,173.0,173.0,423.0,10.0,0.0,0.0
2019,48,3.41066,3.44787,14389,9159,X,14717,3186,2366,43817,2971,1270842,,,,,,,,,,,35398.0,1079.0,2793.0,10.9385,3.04819,7.89028,2359.0,369.0,83.0,92.0,141.0,500.0,10.0,0.0,0.0
2019,49,3.2622,3.31577,13839,11943,X,16389,3929,2777,48877,2977,1474075,,,,,,,,,,,41929.0,1426.0,3461.0,11.6554,3.40099,8.25443,3259.0,513.0,83.0,86.0,195.0,657.0,14.0,0.0,0.0
2019,50,3.94308,3.86928,14728,12822,X,21877,4114,2903,56444,2947,1458774,,,,,,,,,,,44911.0,2158.0,5097.0,16.1542,4.80506,11.3491,3504.0,620.0,78.0,41.0,311.0,807.0,15.0,0.0,0.0
2019,51,5.06529,5.02757,17999,16225,X,29177,4834,3349,71584,2913,1423829,,,,,,,,,,,54480.0,3697.0,8579.0,22.533,6.78598,15.7471,4014.0,915.0,52.0,52.0,276.0,1110.0,16.0,0.0,0.0
2019,52,7.06161,7.15315,24097,24617,X,34004,7638,5401,95757,2905,1338669,,,,,,,,,,,64024.0,5980.0,11264.0,26.9336,9.34025,17.5934,4214.0,1210.0,88.0,27.0,348.0,1326.0,24.0,0.0,0.0
2020,1,5.91974,6.22926,21564,27650,X,23383,9208,6876,88681,2957,1423620,,,,,,,,,,,65177.0,5645.0,9664.0,23.4883,8.66103,14.8273,4240.0,1262.0,101.0,45.0,189.0,1275.0,23.0,0.0,0.0
2020,2,4.94176,5.06974,15547,23631,X,22747,8196,5464,75585,2987,1490905,,,,,,,,,,,60717.0,6109.0,7928.0,23.1187,10.0614,13.0573,4531.0,1338.0,86.0,34.0,223.0,1145.0,20.0,0.0,0.0
2020,3,5.33174,5.35782,16587,21395,X,29657,7379,4728,79746,2983,1488404,,,,,,,,,,,60316.0,7712.0,8020.0,26.0826,12.786,13.2966,4932.0,1598.0,73.0,56.0,252.0,1244.0,12.0,0.0,0.0
2020,4,6.08106,6.0261,18558,23657,X,35216,7971,4670,90072,2984,1494697,,,,,,,,,,,64502.0,9478.0,8764.0,28.2813,14.6941,13.5872,5000.0,1769.0,79.0,37.0,256.0,1137.0,8.0,0.0,0.0
2020,5,6.74724,6.87271,20299,28889,X,44117,9527,5475,108307,2984,1575900,,,,,,,,,,,72224.0,12102.0,9671.0,30.1465,16.7562,13.3903,6124.0,2366.0,92.0,50.0,309.0,1073.0,8.0,0.0,0.0
2020,6,6.7998,7.08261,20270,29790,X,45491,10036,5702,111289,2994,1571300,,,,,,,,,,,71868.0,12960.0,8787.0,30.2596,18.0331,12.2266,5665.0,2355.0,91.0,64.0,288.0,875.0,5.0,0.0,0.0
2020,7,6.11292,6.22068,17393,26428,X,36909,9231,5457,95418,2958,1533883,,,,,,,,,,,69257.0,13372.0,7180.0,29.675,19.3078,10.3672,5035.0,2052.0,65.0,129.0,280.0,744.0,10.0,0.0,0.0
2020,8,5.55671,5.62148,15233,22908,X,28328,8221,5142,79832,2909,1420123,,,,,,,,,,,65212.0,12714.0,5755.0,28.3215,19.4964,8.82506,4344.0,1752.0,76.0,119.0,169.0,564.0,9.0,0.0,0.0
2020,9,5.12279,5.10226,13817,22125,X,25487,8273,5107,74809,2934,1466192,,,,,,,,,,,62427.0,11713.0,4363.0,25.7517,18.7627,6.98896,3972.0,1667.0,63.0,50.0,141.0,454.0,8.0,0.0,0.0
2020,10,5.26652,5.28928,13888,23906,X,26396,8891,5698,78779,2901,1489410,,,,,,,,,,,64149.0,11050.0,3378.0,22.4914,17.2255,5.26587,4156.0,1612.0,73.0,65.0,132.0,352.0,8.0,0.0,0.0
2020,11,5.67081,6.29229,14149,29657,X,27752,11327,6686,89571,2836,1423503,,,,,,,,,,,74416.0,9077.0,2690.0,15.8125,12.1976,3.61481,3615.0,1138.0,74.0,52.0,93.0,197.0,3.0,0.0,0.0
2020,12,6.38029,7.35285,10790,30818,X,17512,12478,6986,78584,2798,1068755,,,,,,,,,,,73090.0,4131.0,1352.0,7.50171,5.65194,1.84977,2865.0,444.0,30.0,23.0,50.0,77.0,1.0,0.0,0.0
2020,13,4.91692,6.22687,5129,22408,X,8322,10825,6458,53142,2727,853431,,,,,,,,,,,44754.0,759.0,280.0,2.32158,1.69594,0.625642,2150.0,100.0,7.0,8.0,34.0,20.0,2.0,0.0,0.0
2020,14,3.78625,4.82995,2359,14964,X,4852,8696,5380,36251,2684,750546,,,,,,,,,,,30838.0,196.0,122.0,1.0312,0.635579,0.395616,1479.0,37.0,1.0,4.0,7.0,5.0,0.0,0.0,0.0
2020,15,2.80122,3.47366,1496,9995,X,3426,6043,4014,24974,2686,718953,,,,,,,,,,,19572.0,75.0,46.0,0.61823,0.3832,0.23503,1024.0,28.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
2020,16,2.12879,2.57382,1068,7423,X,2666,4182,2926,18265,2666,709645,,,,,,,,,,,14443.0,58.0,32.0,0.623139,0.401579,0.221561,887.0,19.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
2020,17,1.73315,2.02032,926,6339,X,2317,3289,2293,15164,2652,750576,,,,,,,,,,,12822.0,20.0,8.0,0.218375,0.155982,0.0623928,826.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2020,18,1.40932,1.62094,864,5291,X,2098,2668,1896,12817,2624,790715,,,,,,,,,,,10268.0,19.0,8.0,0.262953,0.185041,0.077912,750.0,23.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
2020,19,1.18336,1.35262,729,4585,X,1889,2241,1622,11066,2611,818113,,,,,,,,,,,8891.0,14.0,15.0,0.326173,0.157463,0.16871,661.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2020,20,1.11451,1.23819,788,4112,X,1960,2171,1449,10480,2601,846400,,,,,,,,,,,7844.0,14.0,10.0,0.305966,0.17848,0.127486,688.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2020,21,1.00534,1.07598,1224,4375,X,2402,2148,1586,11735,2971,1090638,,,,,,,,,,,7523.0,8.0,8.0,0.212681,0.106341,0.106341,555.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,22,0.88827,0.885843,805,3572,X,1898,1878,1461,9614,2950,1085294,,,,,,,,,,,6054.0,7.0,3.0,0.16518,0.115626,0.049554,533.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020,23,0.814062,0.819928,802,3440,X,1969,1705,1409,9325,2931,1137295,,,,,,,,,,,6181.0,9.0,12.0,0.339751,0.145608,0.194143,362.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020,24,0.836751,0.814575,881,3454,X,2141,1726,1378,9580,2902,1176074,,,,,,,,,,,5718.0,8.0,8.0,0.279818,0.139909,0.139909,351.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
2020,25,0.928456,0.950979,1006,4709,X,2679,2001,1471,11866,2935,1247767,,,,,,,,,,,5247.0,12.0,8.0,0.38117,0.228702,0.152468,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,26,1.14217,1.20306,1216,6241,X,3491,2649,1902,15499,2896,1288294,,,,,,,,,,,5667.0,9.0,7.0,0.282336,0.158814,0.123522,215.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2020,27,1.27401,1.38424,1395,7032,X,3970,3223,2223,17843,2897,1289006,,,,,,,,,,,6258.0,8.0,5.0,0.207734,0.127836,0.0798977,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,28,1.34951,1.47311,1545,8010,X,4094,3765,2632,20046,2918,1360798,,,,,,,,,,,6322.0,6.0,5.0,0.173996,0.0949067,0.0790889,265.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020,29,1.34471,1.43761,1658,7526,X,4075,3565,2436,19260,2894,1339726,,,,,,,,,,,6176.0,11.0,12.0,0.372409,0.178109,0.194301,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,30,1.22153,1.21898,1634,6105,X,3560,3089,2145,16533,2953,1356301,,,,,,,,,,,6042.0,5.0,4.0,0.148957,0.0827541,0.0662032,260.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2020,31,1.15258,1.15067,1609,5709,X,3497,2595,2114,15524,2992,1349125,,,,,,,,,,,6105.0,3.0,5.0,0.13104,0.04914,0.0819001,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,32,1.0626,1.05662,1570,4977,X,3271,2361,1938,14117,2956,1336052,,,,,,,,,,,6330.0,7.0,4.0,0.173776,0.110585,0.0631912,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,33,0.979884,0.981699,1592,4502,X,3167,2174,1758,13193,2978,1343895,,,,,,,,,,,6120.0,4.0,4.0,0.130719,0.0653595,0.0653595,133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020,34,0.969202,0.961833,1804,4305,X,3283,1894,1666,12952,2930,1346595,,,,,,,,,,,6238.0,6.0,8.0,0.224431,0.0961847,0.128246,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,35,1.00022,0.970543,1866,4032,X,3951,1821,1489,13159,2967,1355839,,,,,,,,,,,6443.0,7.0,13.0,0.310414,0.108645,0.201769,2357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,36,0.920817,0.919002,1759,3773,X,3609,1696,1479,12316,2921,1340149,,,,,,,,,,,6543.0,7.0,6.0,0.198686,0.106985,0.0917011,2577.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2020,37,1.0355,0.978032,1999,3975,X,3822,1793,1446,13035,2915,1332779,,,,,,,,,,,7059.0,7.0,6.0,0.184162,0.0991642,0.0849979,159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,38,0.974333,0.955677,2070,4070,X,3628,1794,1487,13049,2943,1365420,,,,,,,,,,,8083.0,14.0,18.0,0.395893,0.173203,0.22269,217.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,39,1.06462,1.03845,2286,4412,X,4366,1944,1578,14586,2941,1404590,,,,,,,,,,,9019.0,11.0,9.0,0.221754,0.121965,0.0997893,2801.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,40,1.09211,1.08024,2454,5091,X,4715,2362,1844,16466,3246,1524289,,,,,,,,,,,12200.0,19.0,21.0,0.327869,0.155738,0.172131,11625.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
2020,41,1.21201,1.19451,2558,6023,X,5239,3004,2320,19144,3318,1602667,,,,,,,,,,,14924.0,30.0,28.0,0.388636,0.201018,0.187617,12238.0,3.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0
2020,42,1.11151,1.09796,2313,5661,X,4613,2547,2101,17235,3301,1569727,,,,,,,,,,,15112.0,27.0,26.0,0.350715,0.178666,0.172049,11400.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0
2020,43,1.18662,1.15393,2454,5850,X,4834,2821,2174,18133,3330,1571417,,,,,,,,,,,16611.0,21.0,21.0,0.252845,0.126422,0.126422,15744.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0
2020,44,1.25262,1.18924,2512,6082,X,4916,2752,2292,18554,3421,1560158,,,,,,,,,,,20552.0,22.0,19.0,0.199494,0.107046,0.0924484,20424.0,0.0,1.0,7.0,13.0,1.0,2.0,0.0,0.0
2020,45,1.44427,1.33759,2726,7084,X,5825,3282,2453,21370,3425,1597645,,,,,,,,,,,27187.0,31.0,25.0,0.205981,0.114025,0.0919557,26500.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0
2020,46,1.48969,1.37845,2776,7677,X,5544,3728,2873,22598,3391,1639379,,,,,,,,,,,34907.0,32.0,44.0,0.217721,0.0916722,0.126049,25765.0,3.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0
2020,47,1.56064,1.43236,2692,7824,X,5342,3956,2895,22709,3334,1585429,,,,,,,,,,,38746.0,34.0,54.0,0.22712,0.087751,0.139369,19256.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0
2020,48,1.61944,1.49959,2484,7091,X,4584,3962,3192,21313,3333,1421255,,,,,,,,,,,35276.0,19.0,36.0,0.155913,0.053861,0.102052,11230.0,2.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0
2020,49,1.57347,1.44967,2597,7682,X,4861,3976,3135,22251,3339,1534905,,,,,,,,,,,42526.0,31.0,65.0,0.225744,0.0728966,0.152848,17684.0,0.0,0.0,5.0,4.0,2.0,3.0,0.0,0.0
2020,50,1.51939,1.42617,2504,7519,X,4692,4067,3321,22103,3358,1549810,,,,,,,,,,,41778.0,26.0,76.0,0.244148,0.0622337,0.181914,16500.0,3.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0
2020,51,1.50599,1.39797,2482,7124,X,4282,3841,3145,20874,3299,1493163,,,,,,,,,,,40917.0,36.0,81.0,0.285945,0.087983,0.197962,15179.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
2020,52,1.55485,1.45725,2323,6627,X,3564,3918,3404,19836,3301,1361197,,,,,,,,,,,36310.0,34.0,67.0,0.27816,0.0936381,0.184522,12475.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2020,53,1.58903,1.53781,2583,7723,X,3933,4516,3668,22423,3280,1458113,,,,,,,,,,,40471.0,34.0,73.0,0.264387,0.0840108,0.180376,11282.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0
2021,1,1.47519,1.4348,2414,7976,X,4549,4359,3413,22711,3316,1582870,,,,,,,,,,,44971.0,28.0,95.0,0.27351,0.0622623,0.211247,17564.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0
2021,2,1.28752,1.2606,2297,6396,X,3975,3520,2830,19018,3278,1508647,,,,,,,,,,,41807.0,24.0,48.0,0.17222,0.0574067,0.114813,15700.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0
2021,3,1.25172,1.21098,2566,5876,X,4056,3310,2542,18350,3315,1515305,,,,,,,,,,,39002.0,21.0,62.0,0.21281,0.0538434,0.158966,13900.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2021,4,1.10177,1.12283,2558,5345,X,3953,2803,2237,16896,3324,1504764,,,,,,,,,,,36455.0,12.0,50.0,0.170073,0.0329173,0.137155,13218.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2021,5,1.16565,1.08237,2636,4995,X,4015,2525,1927,16098,3295,1487296,,,,,,,,,,,36559.0,21.0,53.0,0.202413,0.0574414,0.144971,16294.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
2021,6,1.00609,0.975086,2552,4096,X,3730,2129,1572,14079,3246,1443873,,,,,,,,,,,34089.0,11.0,35.0,0.134941,0.0322685,0.102672,17146.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2021,7,0.986101,0.907555,2318,3708,X,3144,1918,1503,12591,3256,1387354,,,,,,,,,,,32424.0,19.0,22.0,0.12645,0.0585986,0.067851,13415.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2021,8,0.864388,0.860857,2543,3839,X,3541,1900,1521,13344,3276,1550083,,,,,,,,,,,34328.0,17.0,25.0,0.122349,0.0495223,0.0728268,16609.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
2021,9,0.828056,0.842356,2771,3532,X,3540,1810,1347,13000,3278,1543291,,,,,,,,,,,34184.0,14.0,17.0,0.0906857,0.0409548,0.0497309,14811.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,10,0.882103,0.902897,3218,3781,X,3806,1901,1371,14077,3284,1559093,,,,,,,,,,,34191.0,15.0,21.0,0.105291,0.0438712,0.0614197,16938.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2021,11,0.908033,0.939382,3514,3936,X,3856,1909,1359,14574,3227,1551445,,,,,,,,,,,34680.0,26.0,19.0,0.129758,0.0749712,0.0547866,14622.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0
2021,12,0.947577,0.96011,3817,4214,X,3915,2054,1354,15354,3201,1599192,,,,,,,,,,,35763.0,13.0,17.0,0.0838856,0.0363504,0.0475352,14940.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,13,0.975225,0.998141,4116,4394,X,4089,2129,1265,15993,3257,1602279,,,,,,,,,,,31900.0,13.0,9.0,0.0689655,0.0407524,0.0282132,13875.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
2021,14,1.06101,1.07796,4731,5048,X,4685,2281,1355,18100,3277,1679101,,,,,,,,,,,31520.0,10.0,14.0,0.0761421,0.0317259,0.0444162,14151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,15,1.08091,1.1089,5227,5290,X,4907,2358,1383,19165,3282,1728295,,,,,,,,,,,30238.0,8.0,13.0,0.069449,0.0264568,0.0429923,15543.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
2021,16,1.10326,1.1502,5763,4858,X,5093,2140,1451,19305,3248,1678407,,,,,,,,,,,30568.0,12.0,16.0,0.0915991,0.0392567,0.0523423,12397.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,17,1.13361,1.1834,6326,4810,X,5503,2042,1418,20099,3256,1698411,,,,,,,,,,,31247.0,16.0,10.0,0.083208,0.0512049,0.0320031,12801.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,18,1.14992,1.20915,6822,4617,X,5401,1802,1288,19930,3227,1648268,,,,,,,,,,,30176.0,10.0,15.0,0.0828473,0.0331389,0.0497084,10803.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021,19,1.19092,1.25462,7365,4362,X,5491,1841,1308,20367,3214,1623366,,,,,,,,,,,29035.0,17.0,13.0,0.103324,0.05855,0.0447735,9396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,1.24677,1.26333,8352,4421,X,5414,1742,1333,21262,3193,1683010,,,,,,,,,,,28416.0,23.0,20.0,0.151323,0.0809403,0.0703829,10065.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
2021,21,1.14504,1.19095,7953,3990,X,4967,1590,1175,19675,3141,1652047,,,,,,,,,,,24574.0,14.0,23.0,0.150566,0.0569708,0.0935949,8870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
